paymentId,creditId,amount,paymentAt,paymentAcceptedAt,period,periodsTotal
P001642,A005528,847,2024-09-04T18:00:00.000Z,2024-09-04T19:19:00.000Z,11,33
P001643,A008948,69,2024-09-04T18:00:00.000Z,2024-09-04T18:57:00.000Z,7,44
P001644,A001664,96,2024-09-04T18:00:00.000Z,2024-09-04T19:27:00.000Z,15,46
P001645,A002759,875,2024-09-04T18:00:00.000Z,2024-09-04T21:24:00.000Z,14,29
P001646,A006912,6854,2024-09-04T18:00:00.000Z,2024-09-04T19:44:00.000Z,9,11
P001647,A007857,1489,2024-09-04T18:00:00.000Z,2024-09-04T20:18:00.000Z,8,18
P001648,A010278,296,2024-09-04T18:00:00.000Z,2024-09-04T20:30:00.000Z,6,46
P001649,A007480,345,2024-09-04T18:00:00.000Z,2024-09-04T19:19:00.000Z,9,50
P001650,A006253,355,2024-09-04T18:00:00.000Z,2024-09-04T21:11:00.000Z,10,39
P001651,A007784,48,2024-09-04T18:00:00.000Z,2024-09-04T19:40:00.000Z,8,45
P001652,A010549,1061,2024-09-04T18:00:00.000Z,2024-09-04T19:29:00.000Z,5,46
P001653,A013388,101,2024-09-04T18:00:00.000Z,2024-09-04T20:10:00.000Z,2,40
P001654,A012633,1731,2024-09-05T18:00:00.000Z,2024-09-05T20:25:00.000Z,3,18
P001655,A002073,657,2024-09-05T18:00:00.000Z,2024-09-05T20:25:00.000Z,15,47
P001656,A005131,119,2024-09-05T18:00:00.000Z,2024-09-05T21:41:00.000Z,11,51
P001657,A004838,686,2024-09-05T18:00:00.000Z,2024-09-05T21:49:00.000Z,11,33
P001658,A010070,52,2024-09-05T18:00:00.000Z,2024-09-05T21:04:00.000Z,6,49
P001659,A014101,26,2024-09-05T18:00:00.000Z,2024-09-05T21:05:00.000Z,1,44
P001660,A000406,1375,2024-09-05T18:00:00.000Z,2024-09-05T19:30:00.000Z,17,29
P001661,A000081,1263,2024-09-05T18:00:00.000Z,2024-09-05T21:44:00.000Z,17,26
P001662,A000949,217,2024-09-05T18:00:00.000Z,2024-09-05T21:30:00.000Z,16,47
P001663,A005077,484,2024-09-05T18:00:00.000Z,2024-09-05T21:38:00.000Z,11,16
P001664,A010909,387,2024-09-05T18:00:00.000Z,2024-09-05T20:29:00.000Z,5,6
P001665,A002861,957,2024-09-05T18:00:00.000Z,2024-09-05T20:43:00.000Z,14,52
P001666,A003314,6943,2024-09-05T18:00:00.000Z,2024-09-05T19:11:00.000Z,13,15
P001667,A004405,275,2024-09-05T18:00:00.000Z,2024-09-05T19:36:00.000Z,12,47
P001668,A001862,510,2024-09-05T18:00:00.000Z,2024-09-05T21:04:00.000Z,14,21
P001669,A009059,4779,2024-09-05T18:00:00.000Z,2024-09-05T19:08:00.000Z,7,12
P001670,A012095,903,2024-09-05T18:00:00.000Z,2024-09-05T19:57:00.000Z,4,48
P001671,A004674,2529,2024-09-05T18:00:00.000Z,2024-09-05T18:37:00.000Z,12,43
P001672,A004676,14145,2024-09-05T18:00:00.000Z,2024-09-05T21:51:00.000Z,12,18
P001673,A004974,20,2024-09-05T18:00:00.000Z,2024-09-05T21:40:00.000Z,12,44
P001674,A002345,261,2024-09-05T18:00:00.000Z,2024-09-05T19:40:00.000Z,14,52
P001675,A009447,480,2024-09-05T18:00:00.000Z,2024-09-05T19:59:00.000Z,7,44
P001676,A011006,107,2024-09-05T18:00:00.000Z,2024-09-05T21:59:00.000Z,5,25
P001677,A002118,198,2024-09-05T18:00:00.000Z,2024-09-05T19:32:00.000Z,14,42
P001678,A011774,979,2024-09-05T18:00:00.000Z,2024-09-05T21:25:00.000Z,4,43
P001679,A006372,144,2024-09-05T18:00:00.000Z,2024-09-05T20:54:00.000Z,10,46
P001680,A011588,874,2024-09-05T18:00:00.000Z,2024-09-05T20:15:00.000Z,4,7
P001681,A004136,1090,2024-09-05T18:00:00.000Z,2024-09-05T20:39:00.000Z,12,18
P001682,A012808,1998,2024-09-05T18:00:00.000Z,2024-09-05T19:37:00.000Z,3,8
P001683,A006037,217,2024-09-05T18:00:00.000Z,2024-09-05T20:34:00.000Z,10,49
P001684,A003859,698,2024-09-06T18:00:00.000Z,2024-09-06T19:16:00.000Z,13,45
P001685,A009408,286,2024-09-06T18:00:00.000Z,2024-09-06T20:22:00.000Z,7,46
P001686,A005068,852,2024-09-06T18:00:00.000Z,2024-09-06T21:51:00.000Z,11,21
P001687,A014101,35,2024-09-06T18:00:00.000Z,2024-09-06T20:17:00.000Z,1,44
P001688,A003421,1696,2024-09-06T18:00:00.000Z,2024-09-06T19:28:00.000Z,13,15
P001689,A007129,27,2024-09-06T18:00:00.000Z,2024-09-06T20:31:00.000Z,9,30
P001690,A003993,427,2024-09-06T18:00:00.000Z,2024-09-06T20:06:00.000Z,13,49
P001691,A012823,397,2024-09-06T18:00:00.000Z,2024-09-06T18:31:00.000Z,3,8
P001692,A011100,764,2024-09-06T18:00:00.000Z,2024-09-06T19:02:00.000Z,5,12
P001693,A007380,1589,2024-09-06T18:00:00.000Z,2024-09-06T18:01:00.000Z,9,20
P001694,A010511,44,2024-09-06T18:00:00.000Z,2024-09-06T20:17:00.000Z,6,36
P001695,A004960,3175,2024-09-06T18:00:00.000Z,2024-09-06T20:47:00.000Z,11,15
P001696,A003936,616,2024-09-06T18:00:00.000Z,2024-09-06T21:14:00.000Z,13,47
P001697,A008303,3737,2024-09-06T18:00:00.000Z,2024-09-06T21:13:00.000Z,8,13
P001698,A009709,606,2024-09-06T18:00:00.000Z,2024-09-06T20:09:00.000Z,6,21
P001699,A005385,1997,2024-09-06T18:00:00.000Z,2024-09-06T20:17:00.000Z,11,20
P001700,A010320,116,2024-09-06T18:00:00.000Z,2024-09-06T20:27:00.000Z,6,45
P001701,A003747,5368,2024-09-06T18:00:00.000Z,2024-09-06T20:25:00.000Z,13,16
P001702,A000433,2150,2024-09-06T18:00:00.000Z,2024-09-06T21:40:00.000Z,17,28
P001703,A000498,366,2024-09-06T18:00:00.000Z,2024-09-06T19:19:00.000Z,17,52
P001704,A001790,463,2024-09-06T18:00:00.000Z,2024-09-06T20:49:00.000Z,15,25
P001705,A006730,180,2024-09-06T18:00:00.000Z,2024-09-06T18:11:00.000Z,10,45
P001706,A010820,940,2024-09-06T18:00:00.000Z,2024-09-06T19:37:00.000Z,5,6
P001707,A011006,110,2024-09-06T18:00:00.000Z,2024-09-06T18:01:00.000Z,5,25
P001708,A002175,167,2024-09-06T18:00:00.000Z,2024-09-06T20:10:00.000Z,15,25
P001709,A008156,1192,2024-09-06T18:00:00.000Z,2024-09-06T21:24:00.000Z,8,13
P001710,A003106,360,2024-09-06T18:00:00.000Z,2024-09-06T19:28:00.000Z,14,38
P001711,A001557,11704,2024-09-06T18:00:00.000Z,2024-09-06T19:34:00.000Z,14,17
P001712,A001815,173,2024-09-06T18:00:00.000Z,2024-09-06T21:29:00.000Z,15,47
P001713,A003286,95,2024-09-06T18:00:00.000Z,2024-09-06T18:41:00.000Z,13,44
P001714,A000462,250,2024-09-06T18:00:00.000Z,2024-09-06T21:14:00.000Z,17,46
P001715,A005000,3268,2024-09-07T18:00:00.000Z,2024-09-07T21:01:00.000Z,12,16
P001716,A012754,208,2024-09-07T18:00:00.000Z,2024-09-07T22:00:00.000Z,3,27
P001717,A012814,97,2024-09-07T18:00:00.000Z,2024-09-07T20:46:00.000Z,3,36
P001718,A008170,84,2024-09-07T18:00:00.000Z,2024-09-07T21:01:00.000Z,7,22
P001719,A004040,175,2024-09-07T18:00:00.000Z,2024-09-07T21:11:00.000Z,13,35
P001720,A009462,496,2024-09-07T18:00:00.000Z,2024-09-07T18:09:00.000Z,7,50
P001721,A005007,813,2024-09-07T18:00:00.000Z,2024-09-07T21:41:00.000Z,12,41
P001722,A008722,79,2024-09-07T18:00:00.000Z,2024-09-07T21:01:00.000Z,8,25
P001723,A010676,192,2024-09-07T18:00:00.000Z,2024-09-07T19:17:00.000Z,5,27
P001724,A000768,1419,2024-09-07T18:00:00.000Z,2024-09-07T21:46:00.000Z,16,38
P001725,A005830,558,2024-09-07T18:00:00.000Z,2024-09-07T21:21:00.000Z,11,21
P001726,A002221,1807,2024-09-07T18:00:00.000Z,2024-09-07T19:54:00.000Z,15,28
P001727,A003826,6583,2024-09-07T18:00:00.000Z,2024-09-07T19:29:00.000Z,12,19
P001728,A004299,94,2024-09-07T18:00:00.000Z,2024-09-07T18:23:00.000Z,12,26
P001729,A006904,121,2024-09-07T18:00:00.000Z,2024-09-07T18:38:00.000Z,10,35
P001730,A004619,242,2024-09-07T18:00:00.000Z,2024-09-07T21:38:00.000Z,12,36
P001731,A007913,163,2024-09-07T18:00:00.000Z,2024-09-07T18:40:00.000Z,8,17
P001732,A011289,90,2024-09-07T18:00:00.000Z,2024-09-07T21:10:00.000Z,5,40
P001733,A003397,1204,2024-09-07T18:00:00.000Z,2024-09-07T21:41:00.000Z,13,17
P001734,A007604,487,2024-09-07T18:00:00.000Z,2024-09-07T19:37:00.000Z,9,18
P001735,A008700,112,2024-09-07T18:00:00.000Z,2024-09-07T20:23:00.000Z,8,38
P001736,A005290,56,2024-09-07T18:00:00.000Z,2024-09-07T20:34:00.000Z,11,36
P001737,A003924,902,2024-09-08T18:00:00.000Z,2024-09-08T20:24:00.000Z,13,30
P001738,A008847,351,2024-09-08T18:00:00.000Z,2024-09-08T21:32:00.000Z,7,34
P001739,A009414,479,2024-09-08T18:00:00.000Z,2024-09-08T21:17:00.000Z,7,16
P001740,A006049,277,2024-09-08T18:00:00.000Z,2024-09-08T18:36:00.000Z,11,50
P001741,A000344,1263,2024-09-08T18:00:00.000Z,2024-09-08T18:20:00.000Z,17,52
P001742,A003076,67,2024-09-08T18:00:00.000Z,2024-09-08T19:54:00.000Z,14,30
P001743,A000016,390,2024-09-08T18:00:00.000Z,2024-09-08T18:23:00.000Z,16,49
P001744,A007070,160,2024-09-08T18:00:00.000Z,2024-09-08T18:45:00.000Z,9,36
P001745,A004405,436,2024-09-08T18:00:00.000Z,2024-09-08T18:10:00.000Z,12,47
P001746,A011864,3524,2024-09-08T18:00:00.000Z,2024-09-08T18:39:00.000Z,4,6
P001747,A005779,48,2024-09-08T18:00:00.000Z,2024-09-08T21:26:00.000Z,11,36
P001748,A005780,3297,2024-09-08T18:00:00.000Z,2024-09-08T21:08:00.000Z,11,25
P001749,A003281,1385,2024-09-08T18:00:00.000Z,2024-09-08T19:18:00.000Z,13,39
P001750,A002360,5386,2024-09-08T18:00:00.000Z,2024-09-08T20:05:00.000Z,14,21
P001751,A007494,380,2024-09-08T18:00:00.000Z,2024-09-08T21:05:00.000Z,9,32
P001752,A002600,758,2024-09-08T18:00:00.000Z,2024-09-08T20:11:00.000Z,13,17
P001753,A004189,123,2024-09-08T18:00:00.000Z,2024-09-08T18:29:00.000Z,13,23
P001754,A000137,210,2024-09-09T18:00:00.000Z,2024-09-09T19:47:00.000Z,17,24
P001755,A013229,510,2024-09-09T18:00:00.000Z,2024-09-09T21:40:00.000Z,3,26
P001756,A002076,1376,2024-09-09T18:00:00.000Z,2024-09-09T18:49:00.000Z,14,19
P001757,A011668,375,2024-09-09T18:00:00.000Z,2024-09-09T18:10:00.000Z,4,42
P001758,A006164,2571,2024-09-09T18:00:00.000Z,2024-09-09T18:56:00.000Z,10,14
P001759,A002209,1181,2024-09-09T18:00:00.000Z,2024-09-09T19:05:00.000Z,15,28
P001760,A003935,241,2024-09-09T18:00:00.000Z,2024-09-09T19:00:00.000Z,13,29
P001761,A014219,88,2024-09-09T18:00:00.000Z,2024-09-09T19:23:00.000Z,1,10
P001762,A002331,5779,2024-09-09T18:00:00.000Z,2024-09-09T19:25:00.000Z,15,16
P001763,A011206,318,2024-09-09T18:00:00.000Z,2024-09-09T19:13:00.000Z,5,29
P001764,A009709,1224,2024-09-09T18:00:00.000Z,2024-09-09T18:35:00.000Z,7,21
P001765,A008930,527,2024-09-09T18:00:00.000Z,2024-09-09T18:02:00.000Z,7,45
P001766,A007585,155,2024-09-09T18:00:00.000Z,2024-09-09T21:34:00.000Z,9,23
P001767,A015035,514,2024-09-09T18:00:00.000Z,2024-09-09T19:26:00.000Z,1,13
P001768,A012552,1038,2024-09-09T18:00:00.000Z,2024-09-09T19:44:00.000Z,3,20
P001769,A005853,456,2024-09-09T18:00:00.000Z,2024-09-09T18:27:00.000Z,11,52
P001770,A008570,420,2024-09-09T18:00:00.000Z,2024-09-09T18:07:00.000Z,8,29
P001771,A009336,80,2024-09-09T18:00:00.000Z,2024-09-09T19:09:00.000Z,7,29
P001772,A001684,194,2024-09-09T18:00:00.000Z,2024-09-09T20:08:00.000Z,15,52
P001773,A009515,425,2024-09-09T18:00:00.000Z,2024-09-09T21:09:00.000Z,7,48
P001774,A000396,795,2024-09-10T18:00:00.000Z,2024-09-10T21:25:00.000Z,17,51
P001775,A004037,1232,2024-09-10T18:00:00.000Z,2024-09-10T21:02:00.000Z,12,14
P001776,A005866,213,2024-09-10T18:00:00.000Z,2024-09-10T20:11:00.000Z,11,16
P001777,A010245,823,2024-09-10T18:00:00.000Z,2024-09-10T19:37:00.000Z,6,42
P001778,A012248,2421,2024-09-10T18:00:00.000Z,2024-09-10T21:27:00.000Z,4,10
P001779,A011314,545,2024-09-10T18:00:00.000Z,2024-09-10T18:48:00.000Z,5,47
P001780,A012580,444,2024-09-10T18:00:00.000Z,2024-09-10T20:55:00.000Z,3,47
P001781,A004902,829,2024-09-10T18:00:00.000Z,2024-09-10T18:02:00.000Z,12,42
P001782,A005177,586,2024-09-10T18:00:00.000Z,2024-09-10T20:15:00.000Z,12,31
P001783,A013770,576,2024-09-10T18:00:00.000Z,2024-09-10T19:28:00.000Z,2,30
P001784,A001969,1686,2024-09-10T18:00:00.000Z,2024-09-10T21:53:00.000Z,14,42
P001785,A002685,908,2024-09-10T18:00:00.000Z,2024-09-10T18:25:00.000Z,14,33
P001786,A006115,84,2024-09-10T18:00:00.000Z,2024-09-10T20:18:00.000Z,11,52
P001787,A014667,296,2024-09-10T18:00:00.000Z,2024-09-10T22:00:00.000Z,1,34
P001788,A002439,1287,2024-09-10T18:00:00.000Z,2024-09-10T20:41:00.000Z,15,47
P001789,A005147,1739,2024-09-10T18:00:00.000Z,2024-09-10T19:27:00.000Z,12,14
P001790,A007082,163,2024-09-10T18:00:00.000Z,2024-09-10T18:22:00.000Z,10,43
P001791,A014537,43,2024-09-10T18:00:00.000Z,2024-09-10T19:11:00.000Z,1,50
P001792,A003263,296,2024-09-10T18:00:00.000Z,2024-09-10T18:22:00.000Z,14,29
P001793,A000101,1161,2024-09-10T18:00:00.000Z,2024-09-10T21:53:00.000Z,17,45
P001794,A005151,327,2024-09-10T18:00:00.000Z,2024-09-10T18:47:00.000Z,12,48
P001795,A014017,316,2024-09-10T18:00:00.000Z,2024-09-10T21:51:00.000Z,2,5
P001796,A015035,474,2024-09-10T18:00:00.000Z,2024-09-10T19:46:00.000Z,1,13
P001797,A007155,751,2024-09-10T18:00:00.000Z,2024-09-10T18:28:00.000Z,9,37
P001798,A014482,4800,2024-09-10T18:00:00.000Z,2024-09-10T20:03:00.000Z,1,14
P001799,A002447,1991,2024-09-10T18:00:00.000Z,2024-09-10T20:33:00.000Z,15,22
P001800,A013147,1615,2024-09-10T18:00:00.000Z,2024-09-10T19:46:00.000Z,3,6
P001801,A001735,1043,2024-09-10T18:00:00.000Z,2024-09-10T19:51:00.000Z,14,44
P001802,A014093,610,2024-09-10T18:00:00.000Z,2024-09-10T21:02:00.000Z,2,20
P001803,A004944,3618,2024-09-10T18:00:00.000Z,2024-09-10T21:19:00.000Z,12,20
P001804,A005746,154,2024-09-10T18:00:00.000Z,2024-09-10T20:40:00.000Z,11,44
P001805,A007927,44,2024-09-10T18:00:00.000Z,2024-09-10T21:27:00.000Z,9,40
P001806,A007064,4671,2024-09-11T18:00:00.000Z,2024-09-11T19:49:00.000Z,10,15
P001807,A005643,298,2024-09-11T18:00:00.000Z,2024-09-11T21:51:00.000Z,11,48
P001808,A000949,139,2024-09-11T18:00:00.000Z,2024-09-11T20:37:00.000Z,16,47
P001809,A005077,308,2024-09-11T18:00:00.000Z,2024-09-11T20:44:00.000Z,12,16
P001810,A005187,192,2024-09-11T18:00:00.000Z,2024-09-11T21:45:00.000Z,12,30
P001811,A006289,136,2024-09-11T18:00:00.000Z,2024-09-11T20:34:00.000Z,10,38
P001812,A011864,2349,2024-09-11T18:00:00.000Z,2024-09-11T20:28:00.000Z,4,6
P001813,A008601,191,2024-09-11T18:00:00.000Z,2024-09-11T20:24:00.000Z,8,36
P001814,A010749,65,2024-09-11T18:00:00.000Z,2024-09-11T20:49:00.000Z,6,32
P001815,A014347,944,2024-09-11T18:00:00.000Z,2024-09-11T19:14:00.000Z,1,18
P001816,A012667,326,2024-09-11T18:00:00.000Z,2024-09-11T21:10:00.000Z,3,40
P001817,A007026,3507,2024-09-11T18:00:00.000Z,2024-09-11T19:06:00.000Z,10,16
P001818,A000114,1264,2024-09-11T18:00:00.000Z,2024-09-11T21:44:00.000Z,17,24
P001819,A002787,4317,2024-09-11T18:00:00.000Z,2024-09-11T18:04:00.000Z,14,20
P001820,A006584,1155,2024-09-12T18:00:00.000Z,2024-09-12T18:01:00.000Z,10,22
P001821,A012587,765,2024-09-12T18:00:00.000Z,2024-09-12T19:57:00.000Z,4,25
P001822,A003668,662,2024-09-12T18:00:00.000Z,2024-09-12T18:42:00.000Z,13,49
P001823,A013250,164,2024-09-12T18:00:00.000Z,2024-09-12T19:03:00.000Z,3,34
P001824,A002345,378,2024-09-12T18:00:00.000Z,2024-09-12T18:04:00.000Z,15,52
P001825,A001667,876,2024-09-12T18:00:00.000Z,2024-09-12T20:45:00.000Z,16,16
P001826,A003106,345,2024-09-12T18:00:00.000Z,2024-09-12T20:22:00.000Z,14,38
P001827,A005616,437,2024-09-12T18:00:00.000Z,2024-09-12T21:32:00.000Z,11,52
P001828,A013102,71,2024-09-12T18:00:00.000Z,2024-09-12T21:01:00.000Z,3,25
P001829,A003006,9781,2024-09-12T18:00:00.000Z,2024-09-12T18:03:00.000Z,14,15
P001830,A003062,299,2024-09-12T18:00:00.000Z,2024-09-12T21:45:00.000Z,14,30
P001831,A006373,563,2024-09-12T18:00:00.000Z,2024-09-12T21:34:00.000Z,10,15
P001832,A002532,464,2024-09-12T18:00:00.000Z,2024-09-12T18:59:00.000Z,15,28
P001833,A010486,62,2024-09-12T18:00:00.000Z,2024-09-12T21:37:00.000Z,6,34
P001834,A000402,1308,2024-09-13T18:00:00.000Z,2024-09-13T18:42:00.000Z,17,40
P001835,A004946,138,2024-09-13T18:00:00.000Z,2024-09-13T20:54:00.000Z,12,19
P001836,A004835,353,2024-09-13T18:00:00.000Z,2024-09-13T21:58:00.000Z,12,37
P001837,A006810,2106,2024-09-13T18:00:00.000Z,2024-09-13T18:53:00.000Z,9,19
P001838,A007185,64,2024-09-13T18:00:00.000Z,2024-09-13T18:06:00.000Z,10,49
P001839,A004605,617,2024-09-13T18:00:00.000Z,2024-09-13T19:45:00.000Z,12,40
P001840,A013020,41,2024-09-13T18:00:00.000Z,2024-09-13T18:44:00.000Z,3,40
P001841,A004222,238,2024-09-13T18:00:00.000Z,2024-09-13T19:21:00.000Z,12,36
P001842,A005324,294,2024-09-13T18:00:00.000Z,2024-09-13T18:09:00.000Z,12,21
P001843,A005656,239,2024-09-13T18:00:00.000Z,2024-09-13T18:19:00.000Z,11,16
P001844,A014223,176,2024-09-13T18:00:00.000Z,2024-09-13T19:55:00.000Z,2,20
P001845,A006725,3619,2024-09-13T18:00:00.000Z,2024-09-13T18:26:00.000Z,10,13
P001846,A005474,1185,2024-09-13T18:00:00.000Z,2024-09-13T19:37:00.000Z,11,25
P001847,A006674,57,2024-09-13T18:00:00.000Z,2024-09-13T21:18:00.000Z,10,52
P001848,A002579,262,2024-09-13T18:00:00.000Z,2024-09-13T21:34:00.000Z,15,32
P001849,A004622,1748,2024-09-13T18:00:00.000Z,2024-09-13T18:40:00.000Z,11,24
P001850,A003164,1850,2024-09-13T18:00:00.000Z,2024-09-13T18:38:00.000Z,14,28
P001851,A007982,384,2024-09-13T18:00:00.000Z,2024-09-13T21:05:00.000Z,9,18
P001852,A015116,913,2024-09-13T18:00:00.000Z,2024-09-13T21:21:00.000Z,1,23
P001853,A005867,631,2024-09-14T18:00:00.000Z,2024-09-14T20:48:00.000Z,10,23
P001854,A000003,1458,2024-09-14T18:00:00.000Z,2024-09-14T21:34:00.000Z,17,31
P001855,A008526,342,2024-09-14T18:00:00.000Z,2024-09-14T21:59:00.000Z,8,30
P001856,A005308,1402,2024-09-14T18:00:00.000Z,2024-09-14T21:17:00.000Z,12,18
P001857,A010252,191,2024-09-14T18:00:00.000Z,2024-09-14T20:22:00.000Z,6,47
P001858,A000633,25691,2024-09-14T18:00:00.000Z,2024-09-14T19:29:00.000Z,16,18
P001859,A002485,103,2024-09-14T18:00:00.000Z,2024-09-14T19:05:00.000Z,15,36
P001860,A001201,4873,2024-09-14T18:00:00.000Z,2024-09-14T19:00:00.000Z,16,23
P001861,A008133,189,2024-09-14T18:00:00.000Z,2024-09-14T21:20:00.000Z,9,25
P001862,A005780,3183,2024-09-14T18:00:00.000Z,2024-09-14T21:12:00.000Z,11,25
P001863,A007717,103,2024-09-14T18:00:00.000Z,2024-09-14T21:02:00.000Z,9,35
P001864,A013033,570,2024-09-14T18:00:00.000Z,2024-09-14T21:06:00.000Z,3,22
P001865,A007668,2805,2024-09-14T18:00:00.000Z,2024-09-14T20:12:00.000Z,9,26
P001866,A002172,1190,2024-09-14T18:00:00.000Z,2024-09-14T21:39:00.000Z,15,52
P001867,A009336,108,2024-09-14T18:00:00.000Z,2024-09-14T18:44:00.000Z,7,29
P001868,A001341,1183,2024-09-14T18:00:00.000Z,2024-09-14T18:36:00.000Z,16,36
P001869,A010840,1229,2024-09-14T18:00:00.000Z,2024-09-14T18:03:00.000Z,6,49
P001870,A002015,158,2024-09-15T18:00:00.000Z,2024-09-15T21:25:00.000Z,15,49
P001871,A001051,5703,2024-09-15T18:00:00.000Z,2024-09-15T18:21:00.000Z,17,31
P001872,A003068,3117,2024-09-15T18:00:00.000Z,2024-09-15T21:56:00.000Z,14,16
P001873,A008282,159,2024-09-15T18:00:00.000Z,2024-09-15T20:56:00.000Z,9,41
P001874,A009462,387,2024-09-15T18:00:00.000Z,2024-09-15T21:18:00.000Z,7,50
P001875,A011909,485,2024-09-15T18:00:00.000Z,2024-09-15T21:11:00.000Z,5,33
P001876,A001298,969,2024-09-15T18:00:00.000Z,2024-09-15T18:27:00.000Z,16,36
P001877,A004327,741,2024-09-15T18:00:00.000Z,2024-09-15T19:06:00.000Z,13,37
P001878,A000945,605,2024-09-15T18:00:00.000Z,2024-09-15T20:38:00.000Z,17,47
P001879,A006164,2563,2024-09-15T18:00:00.000Z,2024-09-15T20:41:00.000Z,11,14
P001880,A014213,69,2024-09-15T18:00:00.000Z,2024-09-15T20:43:00.000Z,2,35
P001881,A000633,17127,2024-09-15T18:00:00.000Z,2024-09-15T19:43:00.000Z,16,18
P001882,A002209,673,2024-09-15T18:00:00.000Z,2024-09-15T18:05:00.000Z,15,28
P001883,A001136,480,2024-09-15T18:00:00.000Z,2024-09-15T19:48:00.000Z,16,51
P001884,A002152,77,2024-09-15T18:00:00.000Z,2024-09-15T20:03:00.000Z,15,31
P001885,A008350,34,2024-09-15T18:00:00.000Z,2024-09-15T18:08:00.000Z,8,47
P001886,A003437,122,2024-09-15T18:00:00.000Z,2024-09-15T18:58:00.000Z,14,29
P001887,A002816,74,2024-09-15T18:00:00.000Z,2024-09-15T21:33:00.000Z,15,40
P001888,A005835,283,2024-09-15T18:00:00.000Z,2024-09-15T18:08:00.000Z,11,42
P001889,A006477,104,2024-09-15T18:00:00.000Z,2024-09-15T21:52:00.000Z,11,28
P001890,A001588,655,2024-09-15T18:00:00.000Z,2024-09-15T21:46:00.000Z,16,34
P001891,A000710,120,2024-09-15T18:00:00.000Z,2024-09-15T19:15:00.000Z,17,29
P001892,A002443,85,2024-09-15T18:00:00.000Z,2024-09-15T19:04:00.000Z,15,30
P001893,A010980,766,2024-09-15T18:00:00.000Z,2024-09-15T20:50:00.000Z,6,12
P001894,A000034,7455,2024-09-15T18:00:00.000Z,2024-09-15T20:11:00.000Z,18,27
P001895,A002759,929,2024-09-15T18:00:00.000Z,2024-09-15T21:18:00.000Z,15,29
P001896,A003962,788,2024-09-15T18:00:00.000Z,2024-09-15T18:40:00.000Z,13,48
P001897,A003285,357,2024-09-15T18:00:00.000Z,2024-09-15T18:53:00.000Z,13,23
P001898,A006853,91,2024-09-15T18:00:00.000Z,2024-09-15T21:57:00.000Z,10,24
P001899,A006030,218,2024-09-15T18:00:00.000Z,2024-09-15T20:09:00.000Z,11,27
P001900,A007168,444,2024-09-15T18:00:00.000Z,2024-09-15T18:57:00.000Z,10,21
P001901,A002717,1443,2024-09-15T18:00:00.000Z,2024-09-15T19:09:00.000Z,15,16
P001902,A006033,118,2024-09-15T18:00:00.000Z,2024-09-15T21:30:00.000Z,11,29
P001903,A004585,531,2024-10-01T18:00:00.000Z,2024-10-01T18:53:00.000Z,14,20
P001904,A001845,500,2024-10-01T18:00:00.000Z,2024-10-01T21:00:00.000Z,17,38
P001905,A000227,332,2024-10-01T18:00:00.000Z,2024-10-01T18:24:00.000Z,19,32
P001906,A005585,3204,2024-10-01T18:00:00.000Z,2024-10-01T20:22:00.000Z,13,30
P001907,A009223,75,2024-10-01T18:00:00.000Z,2024-10-01T20:51:00.000Z,8,39
P001908,A000590,3384,2024-10-01T18:00:00.000Z,2024-10-01T20:21:00.000Z,18,21
P001909,A001076,405,2024-10-01T18:00:00.000Z,2024-10-01T20:51:00.000Z,18,38
P001910,A008600,40,2024-10-01T18:00:00.000Z,2024-10-01T18:02:00.000Z,9,48
P001911,A008930,541,2024-10-01T18:00:00.000Z,2024-10-01T18:21:00.000Z,9,45
P001912,A009557,536,2024-10-01T18:00:00.000Z,2024-10-01T21:26:00.000Z,8,20
P001913,A003830,33,2024-10-01T18:00:00.000Z,2024-10-01T21:07:00.000Z,15,49
P001914,A005469,469,2024-10-01T18:00:00.000Z,2024-10-01T19:34:00.000Z,13,44
P001915,A001276,3562,2024-10-01T18:00:00.000Z,2024-10-01T20:02:00.000Z,17,20
P001916,A005668,1163,2024-10-01T18:00:00.000Z,2024-10-01T19:52:00.000Z,13,15
P001917,A012045,813,2024-10-01T18:00:00.000Z,2024-10-01T20:54:00.000Z,5,29
P001918,A013864,407,2024-10-01T18:00:00.000Z,2024-10-01T19:20:00.000Z,3,26
P001919,A012391,1879,2024-10-01T18:00:00.000Z,2024-10-01T18:50:00.000Z,5,33
P001920,A007414,156,2024-10-01T18:00:00.000Z,2024-10-01T20:51:00.000Z,11,18
P001921,A005212,559,2024-10-01T18:00:00.000Z,2024-10-01T19:41:00.000Z,13,20
P001922,A001684,107,2024-10-01T18:00:00.000Z,2024-10-01T21:42:00.000Z,17,52
P001923,A005744,1373,2024-10-01T18:00:00.000Z,2024-10-01T18:01:00.000Z,12,34
P001924,A005981,3096,2024-10-01T18:00:00.000Z,2024-10-01T19:29:00.000Z,11,15
P001925,A000323,2679,2024-10-01T18:00:00.000Z,2024-10-01T18:56:00.000Z,18,22
P001926,A004510,1117,2024-10-02T18:00:00.000Z,2024-10-02T21:11:00.000Z,14,36
P001927,A012067,196,2024-10-02T18:00:00.000Z,2024-10-02T18:37:00.000Z,5,44
P001928,A016197,4252,2024-10-02T18:00:00.000Z,2024-10-02T20:31:00.000Z,1,8
P001929,A014055,618,2024-10-02T18:00:00.000Z,2024-10-02T21:42:00.000Z,3,52
P001930,A015446,532,2024-10-02T18:00:00.000Z,2024-10-02T19:07:00.000Z,2,46
