id,clientId,salary,requestedAmount,creditApproved,annualPercentageRate,periodsPerYear,periodsTotal,requestAt,approved,approvedAt,rejected,rejectedAt,reason
A010028,C1360,57502,1079,960,0.08,24,37,2024-06-14T18:00:00.000Z,true,2024-06-14T19:13:00.000Z,false,null,null
A010029,C1361,27871,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:16:00.000Z,NOT APPROVED
A010030,C1420,8972,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T21:09:00.000Z,NOT APPROVED
A010031,C1425,69894,12003,11431,0.06,24,20,2024-06-14T18:00:00.000Z,true,2024-06-14T20:20:00.000Z,false,null,null
A010032,C1446,59069,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T20:01:00.000Z,NOT APPROVED
A010033,C1448,64708,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:23:00.000Z,NOT APPROVED
A010034,C1468,14671,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T20:03:00.000Z,NOT APPROVED
A010035,C1474,99737,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:47:00.000Z,MAX OF CREDITS
A010036,C1486,68750,1215,1021,0.12,24,38,2024-06-14T18:00:00.000Z,true,2024-06-14T18:36:00.000Z,false,null,null
A010037,C1495,43233,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:39:00.000Z,CREDIT LIMIT EXCEED
A010038,C1496,18168,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:25:00.000Z,CLIENT REJECTS
A010039,C1506,14470,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:12:00.000Z,NOT APPROVED
A010040,C1518,30983,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:45:00.000Z,CLIENT REJECTS
A010041,C1561,36209,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:22:00.000Z,MAX OF CREDITS
A010042,C1566,9299,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T20:00:00.000Z,NOT APPROVED
A010043,C1585,29205,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:52:00.000Z,NOT APPROVED
A010044,C1588,73089,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T20:59:00.000Z,CREDIT LIMIT EXCEED
A010045,C1624,43970,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:35:00.000Z,NOT APPROVED
A010046,C1631,27639,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T20:10:00.000Z,CREDIT LIMIT EXCEED
A010047,C1643,108444,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:48:00.000Z,NOT APPROVED
A010048,C1687,9459,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:24:00.000Z,NOT APPROVED
A010049,C1699,57242,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:04:00.000Z,MAX OF CREDITS
A010050,C1745,63309,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:23:00.000Z,NOT APPROVED
A010051,C1756,8545,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:16:00.000Z,NOT APPROVED
A010052,C1813,59549,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T20:15:00.000Z,MAX OF CREDITS
A010053,C1817,39919,10567,9445,0.15,24,19,2024-06-14T18:00:00.000Z,true,2024-06-14T18:12:00.000Z,false,null,null
A010054,C1861,23465,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:22:00.000Z,NOT APPROVED
A010055,C1870,59251,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:31:00.000Z,NOT APPROVED
A010056,C1885,13675,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:37:00.000Z,NOT APPROVED
A010057,C1954,8164,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T20:32:00.000Z,NOT APPROVED
A010058,C1955,56173,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T19:00:00.000Z,NOT APPROVED
A010059,C1988,42419,0,0,0,0,0,2024-06-14T18:00:00.000Z,false,null,true,2024-06-14T18:37:00.000Z,NOT APPROVED
A010060,C1013,72198,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:33:00.000Z,CREDIT LIMIT EXCEED
A010061,C1030,56764,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:12:00.000Z,CREDIT LIMIT EXCEED
A010062,C1049,39635,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:52:00.000Z,NOT APPROVED
A010063,C1062,45735,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:52:00.000Z,CREDIT LIMIT EXCEED
A010064,C1072,37979,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:20:00.000Z,CREDIT LIMIT EXCEED
A010065,C1091,98851,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:15:00.000Z,NOT APPROVED
A010066,C1093,77986,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:58:00.000Z,MAX OF CREDITS
A010067,C1105,42855,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:23:00.000Z,CREDIT LIMIT EXCEED
A010068,C1130,66961,2222,2122,0.14,24,8,2024-06-15T18:00:00.000Z,true,2024-06-15T21:11:00.000Z,false,null,null
A010069,C1137,32322,1032,933,0.12,24,21,2024-06-15T18:00:00.000Z,true,2024-06-15T20:07:00.000Z,false,null,null
A010070,C1139,17900,2260,1876,0.1,24,49,2024-06-15T18:00:00.000Z,true,2024-06-15T19:01:00.000Z,false,null,null
A010071,C1142,9441,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:47:00.000Z,NOT APPROVED
A010072,C1155,77940,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:25:00.000Z,CREDIT LIMIT EXCEED
A010073,C1163,34199,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:58:00.000Z,NOT APPROVED
A010074,C1189,47051,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:16:00.000Z,CREDIT LIMIT EXCEED
A010075,C1203,44500,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:40:00.000Z,NOT APPROVED
A010076,C1210,38154,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:02:00.000Z,NOT APPROVED
A010077,C1218,29703,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:15:00.000Z,NOT APPROVED
A010078,C1329,10262,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:38:00.000Z,NOT APPROVED
A010079,C1334,72485,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:19:00.000Z,NOT APPROVED
A010080,C1335,43030,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:11:00.000Z,NOT APPROVED
A010081,C1374,18483,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:28:00.000Z,NOT APPROVED
A010082,C1403,22166,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:55:00.000Z,NOT APPROVED
A010083,C1426,26581,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:55:00.000Z,NOT APPROVED
A010084,C1439,10097,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:56:00.000Z,NOT APPROVED
A010085,C1478,70682,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:20:00.000Z,CREDIT LOW
A010086,C1494,31303,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:38:00.000Z,NOT APPROVED
A010087,C1500,34302,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:06:00.000Z,NOT APPROVED
A010088,C1507,13264,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:17:00.000Z,CLIENT REJECTS
A010089,C1513,12621,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:54:00.000Z,NOT APPROVED
A010090,C1533,87079,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:35:00.000Z,NOT APPROVED
A010091,C1541,44708,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:38:00.000Z,NOT APPROVED
A010092,C1552,9994,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:07:00.000Z,CREDIT LIMIT EXCEED
A010093,C1558,29737,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:17:00.000Z,NOT APPROVED
A010094,C1598,22763,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:52:00.000Z,NOT APPROVED
A010095,C1624,43970,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:37:00.000Z,CREDIT LIMIT EXCEED
A010096,C1625,11076,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:26:00.000Z,NOT APPROVED
A010097,C1631,27639,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:33:00.000Z,CREDIT LIMIT EXCEED
A010098,C1632,62329,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:09:00.000Z,NOT APPROVED
A010099,C1653,78773,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:26:00.000Z,MAX OF CREDITS
A010100,C1656,84178,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:08:00.000Z,NOT APPROVED
A010101,C1660,34327,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:53:00.000Z,NOT APPROVED
A010102,C1662,53623,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:34:00.000Z,NOT APPROVED
A010103,C1677,36169,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:55:00.000Z,NOT APPROVED
A010104,C1689,56549,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:40:00.000Z,NOT APPROVED
A010105,C1699,57242,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T21:01:00.000Z,NOT APPROVED
A010106,C1716,38988,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:49:00.000Z,CLIENT REJECTS
A010107,C1732,23724,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:17:00.000Z,NOT APPROVED
A010108,C1734,52781,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:58:00.000Z,NOT APPROVED
A010109,C1758,54668,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T22:00:00.000Z,MAX OF CREDITS
A010110,C1805,54621,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:29:00.000Z,NOT APPROVED
A010111,C1850,8753,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:56:00.000Z,NOT APPROVED
A010112,C1861,23465,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:47:00.000Z,NOT APPROVED
A010113,C1896,56305,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:42:00.000Z,CREDIT LOW
A010114,C1918,25224,23815,20708,0.08,24,45,2024-06-15T18:00:00.000Z,true,2024-06-15T19:26:00.000Z,false,null,null
A010115,C1926,33112,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T18:14:00.000Z,MAX OF CREDITS
A010116,C1930,74026,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T19:47:00.000Z,NOT APPROVED
A010117,C1991,57698,0,0,0,0,0,2024-06-15T18:00:00.000Z,false,null,true,2024-06-15T20:50:00.000Z,NOT APPROVED
A010118,C1004,48144,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:15:00.000Z,NOT APPROVED
A010119,C1032,45933,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:46:00.000Z,NOT APPROVED
A010120,C1051,16672,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:51:00.000Z,NOT APPROVED
A010121,C1053,16310,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:02:00.000Z,NOT APPROVED
A010122,C1063,33885,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:33:00.000Z,CREDIT LIMIT EXCEED
A010123,C1130,66961,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:05:00.000Z,MAX OF CREDITS
A010124,C1145,41989,9663,8094,0.15,24,31,2024-06-16T18:00:00.000Z,true,2024-06-16T21:19:00.000Z,false,null,null
A010125,C1154,13000,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:03:00.000Z,NOT APPROVED
A010126,C1155,77940,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:24:00.000Z,NOT APPROVED
A010127,C1162,46038,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:11:00.000Z,NOT APPROVED
A010128,C1166,11891,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:35:00.000Z,NOT APPROVED
A010129,C1218,29703,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:34:00.000Z,CREDIT LIMIT EXCEED
A010130,C1223,11501,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:26:00.000Z,NOT APPROVED
A010131,C1253,81772,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:58:00.000Z,NOT APPROVED
A010132,C1262,73624,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:36:00.000Z,NOT APPROVED
A010133,C1277,75508,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:33:00.000Z,NOT APPROVED
A010134,C1355,52389,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:03:00.000Z,NOT APPROVED
A010135,C1374,18483,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:57:00.000Z,NOT APPROVED
A010136,C1400,54353,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:10:00.000Z,NOT APPROVED
A010137,C1418,66118,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:32:00.000Z,NOT APPROVED
A010138,C1437,54204,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:52:00.000Z,NOT APPROVED
A010139,C1439,10097,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:17:00.000Z,NOT APPROVED
A010140,C1481,28857,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:18:00.000Z,NOT APPROVED
A010141,C1505,49405,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:31:00.000Z,NOT APPROVED
A010142,C1524,48835,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:33:00.000Z,NOT APPROVED
A010143,C1530,46988,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:38:00.000Z,NOT APPROVED
A010144,C1551,77590,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:26:00.000Z,NOT APPROVED
A010145,C1585,29205,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:34:00.000Z,NOT APPROVED
A010146,C1640,47650,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:47:00.000Z,MAX OF CREDITS
A010147,C1645,26382,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:54:00.000Z,NOT APPROVED
A010148,C1647,8918,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:03:00.000Z,NOT APPROVED
A010149,C1654,43097,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:53:00.000Z,MAX OF CREDITS
A010150,C1674,43655,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:47:00.000Z,NOT APPROVED
A010151,C1692,84741,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:13:00.000Z,NOT APPROVED
A010152,C1734,52781,44600,41200,0.09,24,22,2024-06-16T18:00:00.000Z,true,2024-06-16T19:58:00.000Z,false,null,null
A010153,C1758,54668,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:28:00.000Z,NOT APPROVED
A010154,C1782,14045,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:16:00.000Z,NOT APPROVED
A010155,C1810,63541,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:10:00.000Z,NOT APPROVED
A010156,C1812,31955,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:51:00.000Z,NOT APPROVED
A010157,C1819,10919,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:14:00.000Z,CLIENT REJECTS
A010158,C1840,9777,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:19:00.000Z,NOT APPROVED
A010159,C1848,34761,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:03:00.000Z,NOT APPROVED
A010160,C1862,44955,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:04:00.000Z,NOT APPROVED
A010161,C1872,57692,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T20:37:00.000Z,NOT APPROVED
A010162,C1888,54211,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:54:00.000Z,NOT APPROVED
A010163,C1896,56305,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:25:00.000Z,NOT APPROVED
A010164,C1929,73415,23954,19150,0.14,24,43,2024-06-16T18:00:00.000Z,true,2024-06-16T20:04:00.000Z,false,null,null
A010165,C1935,50244,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:23:00.000Z,NOT APPROVED
A010166,C1941,28395,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T18:02:00.000Z,NOT APPROVED
A010167,C1963,71168,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:07:00.000Z,MAX OF CREDITS
A010168,C1974,59966,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T19:05:00.000Z,NOT APPROVED
A010169,C1977,12547,0,0,0,0,0,2024-06-16T18:00:00.000Z,false,null,true,2024-06-16T21:36:00.000Z,CREDIT LIMIT EXCEED
A010170,C1009,33775,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:28:00.000Z,MAX OF CREDITS
A010171,C1019,31552,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:49:00.000Z,CREDIT LIMIT EXCEED
A010172,C1024,25687,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:40:00.000Z,NOT APPROVED
A010173,C1034,33127,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:54:00.000Z,NOT APPROVED
A010174,C1041,40057,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:53:00.000Z,CREDIT LIMIT EXCEED
A010175,C1045,32004,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:14:00.000Z,NOT APPROVED
A010176,C1048,36209,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:38:00.000Z,NOT APPROVED
A010177,C1061,51024,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:02:00.000Z,NOT APPROVED
A010178,C1076,30778,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:56:00.000Z,NOT APPROVED
A010179,C1077,13010,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:26:00.000Z,NOT APPROVED
A010180,C1082,55930,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:22:00.000Z,MAX OF CREDITS
A010181,C1087,62963,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:07:00.000Z,CREDIT LIMIT EXCEED
A010182,C1092,35603,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:55:00.000Z,NOT APPROVED
A010183,C1106,58748,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:15:00.000Z,NOT APPROVED
A010184,C1144,41977,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:49:00.000Z,NOT APPROVED
A010185,C1166,11891,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:33:00.000Z,NOT APPROVED
A010186,C1193,17498,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:29:00.000Z,NOT APPROVED
A010187,C1211,11385,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:54:00.000Z,CREDIT LOW
A010188,C1237,34571,21192,17940,0.15,24,29,2024-06-17T18:00:00.000Z,true,2024-06-17T20:02:00.000Z,false,null,null
A010189,C1238,41771,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:12:00.000Z,NOT APPROVED
A010190,C1276,11257,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:48:00.000Z,CLIENT REJECTS
A010191,C1290,49617,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:06:00.000Z,MAX OF CREDITS
A010192,C1318,34354,8688,8414,0.13,24,6,2024-06-17T18:00:00.000Z,true,2024-06-17T20:08:00.000Z,false,null,null
A010193,C1335,43030,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:22:00.000Z,CREDIT LIMIT EXCEED
A010194,C1349,69607,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:13:00.000Z,NOT APPROVED
A010195,C1363,44743,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:32:00.000Z,NOT APPROVED
A010196,C1377,61417,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:49:00.000Z,NOT APPROVED
A010197,C1393,63165,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:05:00.000Z,NOT APPROVED
A010198,C1418,66118,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:36:00.000Z,NOT APPROVED
A010199,C1419,53418,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:12:00.000Z,NOT APPROVED
A010200,C1448,64708,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:49:00.000Z,MAX OF CREDITS
A010201,C1453,61539,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:16:00.000Z,NOT APPROVED
A010202,C1488,60512,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:50:00.000Z,NOT APPROVED
A010203,C1532,64605,3516,3040,0.15,24,25,2024-06-17T18:00:00.000Z,true,2024-06-17T18:03:00.000Z,false,null,null
A010204,C1536,65288,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:31:00.000Z,NOT APPROVED
A010205,C1549,32544,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:14:00.000Z,NOT APPROVED
A010206,C1568,63466,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T20:37:00.000Z,MAX OF CREDITS
A010207,C1569,52641,2645,2227,0.09,24,50,2024-06-17T18:00:00.000Z,true,2024-06-17T20:45:00.000Z,false,null,null
A010208,C1570,59134,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:11:00.000Z,NOT APPROVED
A010209,C1572,85248,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:18:00.000Z,NOT APPROVED
A010210,C1573,17750,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:23:00.000Z,NOT APPROVED
A010211,C1594,36104,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:37:00.000Z,MAX OF CREDITS
A010212,C1619,43179,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:13:00.000Z,MAX OF CREDITS
A010213,C1623,19040,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:02:00.000Z,NOT APPROVED
A010214,C1624,43970,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:09:00.000Z,CREDIT LIMIT EXCEED
A010215,C1652,52112,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:48:00.000Z,CREDIT LIMIT EXCEED
A010216,C1661,62474,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:52:00.000Z,CREDIT LIMIT EXCEED
A010217,C1706,26986,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:55:00.000Z,NOT APPROVED
A010218,C1727,55530,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:06:00.000Z,NOT APPROVED
A010219,C1739,52983,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:58:00.000Z,NOT APPROVED
A010220,C1743,51565,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T21:13:00.000Z,MAX OF CREDITS
A010221,C1746,43926,11715,10367,0.12,24,26,2024-06-17T18:00:00.000Z,true,2024-06-17T21:09:00.000Z,false,null,null
A010222,C1760,27910,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T18:52:00.000Z,NOT APPROVED
A010223,C1772,11999,0,0,0,0,0,2024-06-17T18:00:00.000Z,false,null,true,2024-06-17T19:53:00.000Z,NOT APPROVED
